1.94995+0i,-90+0i,-0.07216644+0.05783081i,-0.0001042783+0.0002541393i
1.94995+0i,0+0i,-0.07259369+0.05807877i,-1.707394e-05-7.384456e-06i
1.94995+0i,90+0i,-0.07250977+0.057827i,0.0001902953-0.0001889542i
